GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-203937-1628374-1629004-1631117-1641718-,K. Anderson - L. Markkanen - S. Mykhailiuk - W. Kessler - K. George,1610612762,UTA,1,0,1,0,9.516667,4,12,0.333,1,5,0.2,11,14,0.786,0,8,8,4,3,0,1,0,3,7,20,4,5383,8003,4483,8003,1870,3789,2832,8446,3910,2773,6626,425,434,4207,6628,1369,2007,2403,11148,5864,1555,1,10260,870,2207,2140,28550
Lineups,-203932-203999-1627750-1628971-1631128-,A. Gordon - N. Jokić - J. Murray - B. Brown - C. Braun,1610612743,DEN,2,2,0,1,9.511667,10,15,0.667,3,4,0.75,8,10,0.8,1,8,9,8,4,1,0,0,4,9,31,6,2989,1303,1,1,1871,1425,2208,1792,1515,3486,1218,719,739,3981,3529,1369,1745,1060,12053,2659,4136,1,11322,602,1269,1298,28535
Lineups,-1627783-1629614-1630174-1630643-1642880-,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - K. Jones,1610612754,IND,4,1,3,0.25,9.506667,7,17,0.412,0,5,0,1,3,0.333,1,1,2,4,4,3,1,1,3,2,15,-12,1219,2730,12599,7765,1872,2152,1911,7352,7195,2773,7195,5480,3293,6900,3529,7282,6537,2403,12053,880,1555,9470,10260,3509,3012,13354,28520
Lineups,-203939-1629023-1631108-1642843-1642948-,D. Powell - P. Washington - M. Christie - C. Flagg - R. Nembhard,1610612742,DAL,4,0,4,0,9.5,5,15,0.333,2,8,0.25,0,0,0,2,8,10,3,5,1,1,0,3,3,12,-8,1219,8003,13171,8003,1873,3082,2208,8446,2370,1623,6007,7052,7407,7052,2126,1369,1529,3146,12556,2659,1555,1,10260,2469,3755,12780,28500
Lineups,-202699-1627747-1629750-1630191-1642450-,T. Harris - C. LeVert - J. Green - I. Stewart - D. Jenkins,1610612765,DET,3,2,1,0.667,9.496667,10,20,0.5,4,9,0.444,5,6,0.833,3,3,6,5,3,3,1,2,5,4,29,-4,1801,1303,4483,4903,1874,1425,1557,4193,1046,1412,3711,1368,1466,3700,1332,3857,2751,1884,11148,880,1555,12186,11988,1820,1398,10850,28490
Lineups,-1626164-1626220-1628960-1630224-1631109-,D. Booker - R. O'Neale - G. Allen - J. Green - M. Williams,1610612756,PHX,1,1,0,1,9.483333,12,18,0.667,5,7,0.714,5,5,1,2,6,8,6,2,4,0,0,4,5,34,13,5383,2730,1,1,1875,1123,1786,1792,767,1921,1339,1368,1916,1,2126,1924,2007,1493,9370,577,4136,1,11322,1368,1115,343,28450
Lineups,-203507-203914-1626171-1629018-1631157-,G. Antetokounmpo - G. Harris - B. Portis - G. Trent Jr. - R. Rollins,1610612749,MIL,5,1,4,0.2,9.483333,10,16,0.625,2,7,0.286,4,5,0.8,1,7,8,9,3,1,1,0,2,5,26,4,845,2730,13171,7897,1875,1425,2035,2627,2370,1921,5794,1795,1916,3981,3529,1597,2007,893,11148,2659,1555,1,8231,1368,1618,2140,28450
Lineups,-1627759-1629674-1630202-1630573-1631248-,J. Brown - N. Queta - P. Pritchard - S. Hauser - B. Scheierman,1610612738,BOS,2,2,0,1,9.483333,8,17,0.471,6,11,0.545,1,3,0.333,0,5,5,5,2,1,1,0,2,4,23,-1,2989,1303,1,1,1875,1874,1911,6254,590,1050,2039,5480,3293,6900,6628,2369,3339,1884,9370,2659,1555,1,8231,1820,1877,7472,28450
Lineups,-203903-1630574-1641794-1641998-1642278-,J. Clarkson - A. Hukporti - D. Jones - T. Jemison III - T. Kolek,1610612752,NYK,1,1,0,1,9.483333,9,18,0.5,1,5,0.2,1,1,1,2,7,9,6,4,1,0,1,6,3,20,-6,5383,2730,1,1,1875,1628,1786,4193,3910,2773,6626,5480,6679,1,2126,1597,1745,1493,12053,2659,4136,9470,12415,2469,2207,12136,28450
Lineups,-201145-1628988-1630256-1631120-1642263-,J. Green - A. Holiday - J. Tate - J. Davison - R. Sheppard,1610612745,HOU,3,2,1,0.667,9.483333,7,18,0.389,3,8,0.375,0,0,0,1,4,5,3,1,1,0,1,7,0,17,-10,1801,1303,4483,4903,1875,2152,1786,7943,1515,1623,4448,7052,7407,7052,3529,2974,3339,3146,5796,2659,4136,9470,12706,8966,2643,13136,28450
Lineups,-1628370-1631165-1642363-1642875-1642928-,M. Monk - K. Ellis - N. Clifford - M. Raynaud - D. Cardwell,1610612758,SAC,1,0,1,0,9.483333,8,18,0.444,3,6,0.5,2,2,1,4,7,11,3,4,0,2,3,3,3,21,5,5383,8003,4483,8003,1875,1874,1786,6618,1515,2280,2090,3333,3947,1,932,1597,1362,3146,12053,5864,741,13011,10260,2469,2079,1652,28450
Lineups,-201144-203497-1629675-1630162-1630545-,M. Conley - R. Gobert - N. Reid - A. Edwards - T. Shannon Jr.,1610612750,MIN,5,3,2,0.6,9.473333,6,22,0.273,3,13,0.231,2,3,0.667,3,3,6,4,2,0,1,1,5,5,17,-19,845,720,11030,5495,1881,2567,1387,9765,1515,823,6539,3333,3293,5045,1332,3857,2751,2403,9370,5864,1555,9470,11988,1368,2643,13634,28420
Lineups,-201942-203897-1628370-1631099-1642875-,D. DeRozan - Z. LaVine - M. Monk - K. Murray - M. Raynaud,1610612758,SAC,2,0,2,0,9.471667,7,18,0.389,2,7,0.286,5,8,0.625,1,1,2,1,1,4,0,2,7,7,21,-6,2989,8003,11030,8003,1882,2152,1786,7943,2370,1921,5794,1368,1008,5501,3529,7282,6537,6302,5796,577,4136,12186,12706,870,2079,12136,28415
Lineups,-203932-203999-1628971-1629661-1631128-,A. Gordon - N. Jokić - B. Brown - C. Johnson - C. Braun,1610612743,DEN,5,4,1,0.8,9.466667,9,20,0.45,1,8,0.125,5,5,1,5,9,14,6,3,1,1,0,3,5,24,3,845,451,4483,4545,1883,1628,1557,6586,3910,1623,7099,1368,1916,1,665,1174,979,1493,11148,2659,1555,1,10260,1368,1775,2690,28400
Lineups,-203937-1628374-1641729-1642268-1642271-,K. Anderson - L. Markkanen - B. Sensabaugh - I. Collier - K. Filipowski,1610612762,UTA,2,0,2,0,9.466667,4,17,0.235,1,10,0.1,1,1,1,1,4,5,3,4,4,0,0,5,2,10,-10,2989,8003,11030,8003,1883,3789,1911,10267,3910,1211,7164,5480,6679,1,3529,2974,3339,3146,12053,577,4136,1,11988,3509,4427,13136,28400
Lineups,-1629656-1630570-1641737-1642272-1642845-,Q. Grimes - T. Watford - A. Bona - J. McCain - V. Edgecombe,1610612755,PHI,2,1,1,0.5,9.455,12,19,0.632,3,5,0.6,1,2,0.5,4,7,11,9,2,2,0,1,2,3,28,9,2989,2730,4483,5714,1885,1123,1670,2619,1515,2773,1786,5480,3947,5719,932,1597,1362,893,9370,1411,4136,9470,8231,2469,1464,683,28365
Lineups,-1626171-1627752-1628398-1630175-1631260-,B. Portis - T. Prince - K. Kuzma - C. Anthony - A. Green,1610612749,MIL,3,2,1,0.667,9.45,12,17,0.706,9,12,0.75,2,2,1,0,5,5,9,2,1,0,0,5,4,35,8,1801,1303,4483,4903,1886,1123,1911,1717,320,920,1218,3333,3947,1,6628,2369,3339,893,9370,2659,4136,1,11988,1820,1067,860,28350
Lineups,-1630166-1631101-1631321-1641739-1641871-,D. Avdija - S. Sharpe - S. Cissoko - T. Camara - D. Reath,1610612757,POR,4,2,2,0.5,9.45,6,21,0.286,3,10,0.3,4,4,1,6,6,12,5,2,1,2,1,4,5,19,0,1219,1303,11030,5714,1886,2567,1459,9587,1515,1211,5712,1795,2301,1,522,1924,1214,1884,9370,2659,741,9470,11322,1368,2351,5539,28350
Lineups,-202696-1629632-1630188-1630245-1630581-,N. Vučević - C. White - J. Smith - A. Dosunmu - J. Giddey,1610612741,CHI,2,1,1,0.5,9.45,7,13,0.538,1,4,0.25,5,8,0.625,2,10,12,4,3,1,0,0,5,5,20,4,2989,2730,4483,5714,1886,2152,2592,3858,3910,3486,6007,1368,1008,5501,2126,1027,1214,2403,11148,2659,4136,1,11988,1368,2207,2140,28350
Lineups,-203468-1641731-1642259-1642364-1642848-,C. McCollum - B. Coulibaly - A. Sarr - J. Watkins - T. Johnson,1610612764,WAS,1,0,1,0,9.433333,7,16,0.438,2,6,0.333,2,2,1,0,4,4,4,2,3,0,0,2,3,18,-5,5383,8003,4483,8003,1889,2152,2035,6802,2370,2280,4709,3333,3947,1,6628,2974,4067,2403,9370,880,4136,1,8231,2469,2490,11580,28300
Lineups,-1627741-1630228-1630311-1631218-1642954-,B. Hield - J. Kuminga - P. Spencer - T. Jackson-Davis - W. Richard,1610612744,GSW,2,1,1,0.5,9.416667,11,17,0.647,6,8,0.75,5,6,0.833,2,3,5,7,3,3,0,1,4,5,33,6,2989,2730,4483,5714,1890,1261,1911,2545,590,1623,1218,1368,1466,3700,2126,3857,3339,1254,11148,880,4136,9470,11322,1368,1164,1298,28250
Lineups,-203084-1629640-1630170-1630577-1642844-,H. Barnes - K. Johnson - D. Vassell - J. Champagnie - D. Harper,1610612759,SAS,6,3,3,0.5,9.416667,7,18,0.389,1,4,0.25,5,5,1,2,5,7,3,3,1,2,2,5,4,20,-7,598,720,12599,5714,1890,2152,1786,7943,3910,3486,6007,1368,1916,1,2126,2369,2329,3146,11148,2659,741,12186,11988,1820,2207,12506,28250
Lineups,-203084-1629640-1630577-1631110-1642844-,H. Barnes - K. Johnson - J. Champagnie - J. Sochan - D. Harper,1610612759,SAS,5,4,1,0.8,9.416667,6,16,0.375,1,4,0.25,4,5,0.8,1,2,3,2,3,2,0,1,4,3,17,-12,845,451,4483,4545,1890,2567,2035,8060,3910,3486,6007,1795,1916,3981,3529,5202,5098,4315,11148,1411,4136,9470,11322,2469,2643,13354,28250
Lineups,-203084-1629640-1641705-1642264-1642844-,H. Barnes - K. Johnson - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,4,2,2,0.5,9.406667,10,14,0.714,1,3,0.333,1,2,0.5,0,6,6,7,2,2,4,0,7,3,22,8,1219,1303,11030,5714,1893,1425,2384,1620,3910,4524,4709,5480,3947,5719,6628,1924,2751,1254,9370,1411,271,1,12706,2469,1959,860,28220
Lineups,-201587-202695-1627826-1641757-1642920-,N. Batum - K. Leonard - I. Zubac - J. Miller - K. Sanders,1610612746,LAC,5,2,3,0.4,9.4,6,15,0.4,1,7,0.143,2,3,0.667,3,9,12,2,8,1,3,0,4,5,15,-6,845,1303,12599,7150,1894,2567,2208,7421,3910,1921,7044,3333,3293,5045,1332,1174,1214,4315,13215,2659,413,1,11322,1368,3012,12136,28200
Lineups,-1629656-1630178-1630570-1641737-1642348-,Q. Grimes - T. Maxey - T. Watford - A. Bona - J. Edwards,1610612755,PHI,3,1,2,0.333,9.395,6,12,0.5,1,4,0.25,2,2,1,1,9,10,3,6,2,2,0,3,3,15,2,1801,2730,11030,7287,1895,2567,2832,4193,3910,3486,6007,3333,3947,1,3529,1174,1529,3146,12838,1411,741,1,10260,2469,3012,3467,28185
Lineups,-201942-203471-1628370-1630173-1642363-,D. DeRozan - D. Schröder - M. Monk - P. Achiuwa - N. Clifford,1610612758,SAC,2,2,0,1,9.39,7,17,0.412,2,6,0.333,7,8,0.875,2,6,8,5,4,0,0,1,5,5,23,-3,2989,1303,1,1,1896,2152,1911,7352,2370,2280,4709,877,1008,3459,2126,1924,2007,1884,12053,5864,4136,9470,11988,1368,1877,9883,28170
Lineups,-1628379-1629638-1630552-1630700-1631243-,L. Kennard - N. Alexander-Walker - J. Johnson - D. Daniels - M. Gueye,1610612737,ATL,5,3,2,0.6,9.383333,5,15,0.333,2,6,0.333,2,4,0.5,3,7,10,2,4,0,2,2,3,4,14,-4,845,720,11030,5495,1897,3082,2208,8446,2370,2280,4709,3333,2301,5719,1332,1597,1529,4315,12053,5864,741,12186,10260,1820,3242,10850,28150
Lineups,-1631115-1631288-1641724-1642859-1642869-,O. Robinson - J. Cain - J. Howard - J. Richardson - N. Penda,1610612753,ORL,2,1,1,0.5,9.383333,6,21,0.286,0,8,0,8,10,0.8,7,4,11,4,1,1,0,2,3,6,20,0,2989,2730,4483,5714,1897,2567,1459,9587,7195,1623,7195,719,739,3981,406,2974,1362,2403,5796,2659,4136,12186,10260,1078,2207,5539,28150
Lineups,-203497-1629675-1630162-1630245-1630538-,R. Gobert - N. Reid - A. Edwards - A. Dosunmu - B. Hyland,1610612750,MIN,2,1,1,0.5,9.383333,6,15,0.4,1,6,0.167,2,4,0.5,2,5,7,1,7,3,0,2,6,3,15,-9,2989,2730,4483,5714,1897,2567,2208,7421,3910,2280,6904,3333,2301,5719,2126,2369,2329,6302,13067,880,4136,12186,12415,2469,3012,13000,28150
Lineups,-203471-1631099-1631165-1642363-1642928-,D. Schröder - K. Murray - K. Ellis - N. Clifford - D. Cardwell,1610612758,SAC,4,1,3,0.25,9.38,10,16,0.625,2,5,0.4,6,8,0.75,2,3,5,5,1,3,3,2,4,5,28,11,1219,2730,12599,7765,1900,1425,2035,2627,2370,2773,4028,1086,1008,4340,2126,3857,3339,1884,5796,880,413,12186,11322,1368,1464,488,28140
Lineups,-1629684-1630544-1641750-1642851-1642883-,G. Williams - T. Mann - R. Kalkbrenner - K. Knueppel - S. James,1610612766,CHA,4,2,2,0.5,9.371667,9,16,0.563,6,10,0.6,2,2,1,2,10,12,5,3,1,1,0,4,1,26,11,1219,1303,11030,5714,1901,1628,2035,3536,590,1211,1786,3333,3947,1,2126,1027,1214,1884,11148,2659,1555,1,11322,5386,1618,488,28115
Lineups,-203937-1628374-1629004-1642383-1642846-,K. Anderson - L. Markkanen - S. Mykhailiuk - W. Clayton Jr. - A. Bailey,1610612762,UTA,2,1,1,0.5,9.366667,9,18,0.5,1,2,0.5,2,2,1,4,7,11,7,4,3,1,2,4,1,21,5,2989,2730,4483,5714,1902,1628,1786,4193,3910,5897,2090,3333,3947,1,932,1597,1362,1254,12053,880,1555,12186,11322,5386,2079,1652,28100
Lineups,-203937-1629660-1641713-1642377-1642942-,K. Anderson - T. Jerome - G. Jackson - J. Wells - J. Mashack,1610612763,MEM,1,0,1,0,9.366667,10,19,0.526,4,8,0.5,1,1,1,1,2,3,8,0,2,1,0,5,2,25,-1,5383,8003,4483,8003,1902,1425,1670,4009,1046,1623,2090,5480,6679,1,3529,5202,5098,1060,1,1411,1555,1,11988,3509,1711,7472,28100
Lineups,-1628374-1629004-1641718-1642268-1642271-,L. Markkanen - S. Mykhailiuk - K. George - I. Collier - K. Filipowski,1610612762,UTA,5,2,3,0.4,9.366667,7,17,0.412,1,6,0.167,4,6,0.667,2,6,8,6,4,1,0,0,4,6,19,-17,845,1303,12599,7150,1902,2152,1911,7352,3910,2280,6904,1795,1466,5045,2126,1924,2007,1493,12053,2659,4136,1,11322,1078,2351,13579,28100
Lineups,-1629008-1629651-1641730-1642856-1642874-,M. Porter Jr. - N. Claxton - N. Clowney - E. Dëmin - D. Wolf,1610612751,BKN,3,2,1,0.667,9.366667,9,16,0.563,5,10,0.5,3,5,0.6,2,10,12,8,4,2,1,1,3,5,26,14,1801,1303,4483,4903,1902,1628,2035,3536,767,1211,2090,2480,1916,5558,2126,1027,1214,1060,12053,1411,1555,9470,10260,1368,1618,295,28100
Lineups,-1627783-1628396-1630174-1641716-1642484-,P. Siakam - T. Bradley - A. Nesmith - J. Walker - R. Dennis,1610612754,IND,4,1,3,0.25,9.366667,8,19,0.421,4,10,0.4,3,5,0.6,4,6,10,6,3,1,0,0,4,8,23,5,1219,2730,12599,7765,1902,1874,1670,7219,1046,1211,4028,2480,1916,5558,932,1924,1529,1493,11148,2659,4136,1,11322,726,1877,1652,28100
Lineups,-201939-202710-1627741-1630311-1642366-,S. Curry - J. Butler III - B. Hield - P. Spencer - Q. Post,1610612744,GSW,1,0,1,0,9.366667,10,18,0.556,4,11,0.364,0,0,0,1,8,9,7,4,1,0,0,4,3,24,-1,5383,8003,4483,8003,1902,1425,1786,3583,1046,1050,4577,7052,7407,7052,3529,1369,1745,1254,12053,2659,4136,1,11322,2469,1775,7472,28100
Lineups,-201572-202695-1628381-1641757-1642920-,B. Lopez - K. Leonard - J. Collins - J. Miller - K. Sanders,1610612746,LAC,4,4,0,1,9.353333,10,17,0.588,5,9,0.556,2,2,1,1,8,9,8,0,1,0,2,3,4,27,9,1219,451,1,1,1908,1425,1911,3196,767,1412,2016,3333,3947,1,3529,1369,1745,1060,1,2659,4136,12186,10260,1820,1535,683,28060
Lineups,-201567-1641729-1642271-1642383-1642846-,K. Love - B. Sensabaugh - K. Filipowski - W. Clayton Jr. - A. Bailey,1610612762,UTA,3,0,3,0,9.353333,5,18,0.278,0,9,0,7,8,0.875,5,7,12,3,4,3,0,0,8,7,17,-5,1801,8003,12599,8003,1908,3082,1786,9760,7195,1412,7195,877,1008,3459,665,1597,1214,3146,12053,880,4136,1,12907,870,2643,11580,28060
Lineups,-1628991-1630583-1641713-1642285-1642907-,J. Jackson Jr. - S. Aldama - G. Jackson - C. Spencer - C. Coward,1610612763,MEM,7,1,6,0.143,9.346667,11,22,0.5,3,11,0.273,3,4,0.75,4,5,9,7,4,2,0,0,6,2,28,-1,450,2730,13557,7984,1910,1261,1387,4193,1515,1050,5927,2480,2301,4340,932,2369,1745,1254,12053,1411,4136,1,12415,3509,1464,7472,28040
Lineups,-1627742-1630193-1630567-1642266-1642419-,B. Ingram - I. Quickley - S. Barnes - J. Walter - J. Battle,1610612761,TOR,2,0,2,0,9.333333,6,17,0.353,1,5,0.2,1,2,0.5,2,6,8,3,3,2,1,1,4,2,14,-11,2989,8003,11030,8003,1911,2567,1911,8383,3910,2773,6626,5480,3947,5719,2126,1924,2007,3146,11148,1411,1555,9470,11322,3509,3242,13245,28000
Lineups,-202331-1626162-1629656-1641737-1642845-,P. George - K. Oubre Jr. - Q. Grimes - A. Bona - V. Edgecombe,1610612755,PHI,1,0,1,0,9.333333,9,13,0.692,2,5,0.4,3,3,1,1,7,8,7,4,0,3,0,4,2,23,2,5383,8003,4483,8003,1911,1628,2592,1763,2370,2773,4028,2480,3293,1,3529,1597,2007,1254,12053,5864,413,1,11322,3509,1877,3467,28000
Lineups,-1628378-1628386-1629636-1630596-1641854-,D. Mitchell - J. Allen - D. Garland - E. Mobley - C. Porter Jr.,1610612739,CLE,1,0,1,0,9.316667,7,18,0.389,0,5,0,2,5,0.4,1,4,5,2,1,1,0,1,1,5,16,-19,5383,8003,4483,8003,1913,2152,1786,7943,7195,2773,7195,3333,1916,6861,3529,2974,3339,4315,5796,2659,4136,9470,4324,1368,2834,13634,27950
Lineups,-1629014-1629674-1630202-1630573-1631248-,A. Simons - N. Queta - P. Pritchard - S. Hauser - B. Scheierman,1610612738,BOS,5,3,2,0.6,9.315,6,20,0.3,2,10,0.2,0,0,0,2,6,8,3,3,0,1,0,3,1,14,-11,845,720,11030,5495,1914,2567,1557,9516,2370,1211,6626,7052,7407,7052,2126,1924,2007,3146,11148,5864,1555,1,10260,5386,3242,13245,27945
Lineups,-202691-203076-1629023-1630314-1642843-,K. Thompson - A. Davis - P. Washington - B. Williams - C. Flagg,1610612742,DAL,4,1,3,0.25,9.315,10,19,0.526,2,4,0.5,4,4,1,0,4,4,7,3,3,1,0,4,7,26,4,1219,2730,12599,7765,1914,1425,1670,4009,2370,3486,2090,1795,2301,1,6628,2974,4067,1254,11148,880,1555,1,11322,870,1618,2140,27945
Lineups,-201142-203991-1630578-1631106-1642263-,K. Durant - C. Capela - A. Sengun - T. Eason - R. Sheppard,1610612745,HOU,3,2,1,0.667,9.311667,9,19,0.474,2,5,0.4,5,5,1,3,8,11,6,5,4,0,1,4,5,25,4,1801,1303,4483,4903,1916,1628,1670,6228,2370,2773,4028,1368,1916,1,1332,1369,1362,1493,12556,577,4136,9470,11322,1368,1711,2140,27935
Lineups,-1630168-1630249-1630552-1630700-1642258-,O. Okongwu - V. Krejčí - J. Johnson - D. Daniels - Z. Risacher,1610612737,ATL,3,2,1,0.667,9.303333,14,22,0.636,6,10,0.6,0,0,0,3,6,9,9,2,3,1,1,3,0,34,19,1801,1303,4483,4903,1917,896,1387,2582,590,1211,1786,7052,7407,7052,1332,1924,1745,893,9370,880,1555,9470,10260,8966,1115,137,27910
Lineups,-204456-1627783-1630695-1631097-1641716-,T. McConnell - P. Siakam - M. Potter - B. Mathurin - J. Walker,1610612754,IND,4,1,3,0.25,9.301667,9,14,0.643,2,3,0.667,8,10,0.8,0,3,3,6,0,2,0,1,2,5,28,4,1219,2730,12599,7765,1918,1628,2384,2557,2370,4524,1366,719,739,3981,6628,3857,5098,1493,1,1411,4136,9470,8231,1368,1464,2140,27905
Lineups,-1628378-1630596-1641772-1642281-1642878-,D. Mitchell - E. Mobley - N. Tomlin - J. Tyson - T. Proctor,1610612739,CLE,3,2,1,0.667,9.3,11,16,0.688,2,5,0.4,4,4,1,2,5,7,6,3,4,2,2,6,6,28,13,1801,1303,4483,4903,1919,1261,2035,1777,2370,2773,4028,1795,2301,1,2126,2369,2329,1493,11148,577,741,12186,12415,1078,1464,343,27900
Lineups,-1629020-1629029-1629637-1641733-1642261-,J. Vanderbilt - L. Dončić - J. Hayes - N. Smith Jr. - D. Knecht,1610612747,LAL,4,3,1,0.75,9.3,10,18,0.556,2,7,0.286,5,7,0.714,3,8,11,3,3,4,1,1,2,3,27,10,1219,720,4483,4636,1919,1425,1786,3583,2370,1921,5794,1368,1228,4890,1332,1369,1362,3146,11148,577,1555,9470,8231,2469,1535,565,27900
Lineups,-201142-203500-1631095-1631120-1641708-,K. Durant - S. Adams - J. Smith Jr. - J. Davison - A. Thompson,1610612745,HOU,3,2,1,0.667,9.3,5,19,0.263,3,10,0.3,4,4,1,5,7,12,3,3,2,2,2,0,2,17,-1,1801,1303,4483,4903,1919,3082,1670,9819,1515,1211,5712,1795,2301,1,665,1597,1214,3146,11148,1411,741,12186,1,3509,2643,7472,27900
Lineups,-203903-1626157-1627824-1628969-1628973-,J. Clarkson - K. Towns - G. Yabusele - M. Bridges - J. Brunson,1610612752,NYK,3,2,1,0.667,9.296667,13,22,0.591,1,7,0.143,2,2,1,3,9,12,8,0,4,1,1,4,2,29,16,1801,1303,4483,4903,1922,1005,1387,3185,3910,1921,7044,3333,3947,1,1332,1174,1214,1060,1,577,1555,9470,11322,3509,1398,222,27890
Lineups,-201142-1627827-1629006-1630578-1642263-,K. Durant - D. Finney-Smith - J. Okogie - A. Sengun - R. Sheppard,1610612745,HOU,5,5,0,1,9.283333,7,15,0.467,3,7,0.429,1,2,0.5,2,5,7,5,5,1,1,0,9,3,18,-8,845,282,1,1,1923,2152,2208,6296,1515,1921,3801,5480,3947,5719,2126,2369,2329,1884,12556,2659,1555,1,13045,2469,2490,12780,27850
Lineups,-201939-1629001-1630611-1642366-1642954-,S. Curry - D. Melton - G. Santos - Q. Post - W. Richard,1610612744,GSW,3,2,1,0.667,9.283333,9,19,0.474,3,10,0.3,6,6,1,2,5,7,5,2,4,0,1,4,6,27,2,1801,1303,4483,4903,1923,1628,1670,6228,1515,1211,5712,1086,1466,1,2126,2369,2329,1884,9370,577,4136,9470,11322,1078,1535,3467,27850
Lineups,-203914-1626171-1628398-1630579-1631157-,G. Harris - B. Portis - K. Kuzma - J. Sims - R. Rollins,1610612749,MIL,3,1,2,0.333,9.271667,9,18,0.5,2,6,0.333,3,4,0.75,1,8,9,4,1,2,1,0,3,3,23,2,1801,2730,11030,7287,1925,1628,1786,4193,2370,2280,4709,2480,2301,4340,3529,1369,1745,2403,5796,1411,1555,1,10260,2469,1877,3467,27815
Lineups,-203944-1629675-1630545-1641740-1642265-,J. Randle - N. Reid - T. Shannon Jr. - J. Clark - R. Dillingham,1610612750,MIN,4,3,1,0.75,9.266667,5,14,0.357,0,2,0,5,7,0.714,3,5,8,3,4,1,1,2,4,6,15,-11,1219,720,4483,4636,1926,3082,2384,8341,7195,5897,7195,1368,1228,4890,1332,2369,2007,3146,12053,2659,1555,12186,11322,1078,3012,13245,27800
Lineups,-1628379-1630168-1630700-1630811-1631243-,L. Kennard - O. Okongwu - D. Daniels - K. Wallace - M. Gueye,1610612737,ATL,2,2,0,1,9.266667,10,18,0.556,4,7,0.571,4,4,1,2,8,10,9,1,3,1,1,7,2,28,6,2989,1303,1,1,1926,1425,1786,3583,1046,1921,1954,1795,2301,1,2126,1369,1529,893,5796,880,1555,9470,12706,3509,1464,1298,27800
Lineups,-1630180-1630530-1631255-1642274-1642847-,S. Bey - T. Murphy III - K. Matković - Y. Missi - J. Fears,1610612740,NOP,4,2,2,0.5,9.266667,8,18,0.444,3,6,0.5,6,6,1,2,8,10,5,0,1,0,1,5,3,25,3,1219,1303,11030,5714,1926,1874,1786,6618,1515,2280,2090,1086,1466,1,2126,1369,1529,1884,1,2659,4136,9470,11988,2469,1711,2690,27800
Lineups,-203648-1629599-1630175-1630579-1641748-,T. Antetokounmpo - A. Coffey - C. Anthony - J. Sims - A. Jackson Jr.,1610612749,MIL,3,1,2,0.333,9.266667,5,14,0.357,2,7,0.286,3,4,0.75,2,3,5,5,5,2,1,0,5,4,15,-3,1801,2730,11030,7287,1926,3082,2384,8341,2370,1921,5794,2480,2301,4340,2126,3857,3339,1884,12556,1411,1555,1,11988,1820,3012,9883,27800
Lineups,-1628384-1628973-1629011-1629013-1642885-,O. Anunoby - J. Brunson - M. Robinson - L. Shamet - M. Diawara,1610612752,NYK,2,1,1,0.5,9.256667,9,17,0.529,5,10,0.5,2,2,1,0,4,4,5,2,4,0,1,4,2,25,1,2989,2730,4483,5714,1930,1628,1911,3972,767,1211,2090,3333,3947,1,6628,2974,4067,1884,9370,577,4136,9470,11322,3509,1711,4611,27770
Lineups,-201572-201935-1627739-1628381-1642920-,B. Lopez - J. Harden - K. Dunn - J. Collins - K. Sanders,1610612746,LAC,5,1,4,0.2,9.251667,5,12,0.417,1,5,0.2,7,7,1,0,4,4,4,3,2,2,1,4,3,18,-6,845,2730,13171,7897,1931,3082,2832,7258,3910,2773,6626,877,1228,1,6628,2974,4067,2403,11148,1411,741,9470,11322,2469,2490,12136,27755
Lineups,-1626164-1630692-1631123-1642345-1642346-,D. Booker - J. Goodwin - J. Bouyea - O. Ighodaro - R. Dunn,1610612756,PHX,3,3,0,1,9.25,10,21,0.476,3,12,0.25,0,1,0,5,7,12,6,1,1,0,1,6,2,23,9,1801,720,1,1,1932,1425,1459,6196,1515,920,6007,7052,6679,7052,665,1597,1214,1493,5796,2659,4136,9470,12415,3509,1877,683,27750
Lineups,-1627759-1629014-1630202-1630214-1631169-,J. Brown - A. Simons - P. Pritchard - X. Tillman - J. Minott,1610612738,BOS,3,2,1,0.667,9.25,6,13,0.462,2,8,0.25,7,8,0.875,2,2,4,3,1,2,0,0,2,4,21,-7,1801,1303,4483,4903,1932,2567,2592,6359,2370,1623,6007,877,1008,3459,2126,5202,4067,3146,5796,1411,4136,1,8231,1820,2079,12506,27750
